Tweet Id,Text,Name,Screen Name,UTC,Created At,Favorites,Retweets,Language,Client,Tweet Type,URLs,Hashtags,Mentions,Media Type,Media URLs,Unnamed: 16,Unnamed: 17,Unnamed: 18
1.4325E+18,"RT @rashtrapatibhvn : Another daughter of India makes us proud!
Congratulations to Avani Lekhara for creating history and becoming the first Indian woman to win a Gold at #Paralympics. India is elated by your stellar performance! Our tricolour flies high at the podium due to your phenomenal feat.",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-31T00:25:00.000Z,Tue Aug 31 00:25:00 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,1,0,,,,,
1.4325E+18,"RT @Joydeep709 : @ShimonSharif @navneetsport @AvaniLekhara @shekhar371 @Paralympics @IndiaSports @Media_SAI @ParalympicIndia When I was appointed by Raj Govt as a visiting coach in Jaipur, I saw Shekhar dada &amp; her father working fanatically for Avani. I deliberately restricted myself to sharing my experience of #OlympicGames rather than any technical stuff. I respect #Grassroots coaches.",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-31T00:23:44.000Z,Tue Aug 31 00:23:44 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,8,,,,,
1.43243E+18,RT @EconomicTimes : #Tokyo2020: Shooter #AvaniLekhara becomes first Indian woman to win #gold at #Paralympics https://t.co/n6iWWDT7jz https://t.co/IEzw3YVmuA,Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:37:35.000Z,Mon Aug 30 19:37:35 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,https://bit.ly/2WAKu54 ,4,0,video,https://video.twimg.com/amplify_video/1432182352310980617/pl/_QgoOScdCtZLlbqe.m3u8?tag=14,,,
1.43243E+18,"RT @anjanaomkashyap : I am gloating so much, can you imagine the joy of her parents! Just incredible #AvaniLekhara

#IND  's first woman to win #Paralympics   #gold   at just 19 years, equalling a WORLD RECORD. What a debut!

#Tokyo2020   #ShootingParaSport https://t.co/1q2zzjiZ2G",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:37:23.000Z,Mon Aug 30 19:37:23 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,6,0,photo,https://pbs.twimg.com/media/E-AxJg2UcAMmZqi.jpg,,,
1.43243E+18,"RT @airnewsalerts : Avani Lekhara wins in Women's 10m AR Standing SH1 Final. #AvaniLekhara becomes the first #IND Woman to win a #Paralympics Gold Medal First place medal

#Tokyo2020 #Praise4Para https://t.co/09utWjuM7D",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:37:01.000Z,Mon Aug 30 19:37:01 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,5,0,photo,https://pbs.twimg.com/media/E-AZ1VnXoAEgFgQ.jpg,,,
1.43243E+18,"RT @VVSLaxman281 : What a historic feat by #AvaniLekhara on becoming the first ever Indian women to win a #Paralympics Gold. A landmark ocassion in Indian sports.
And with #YogeshKathuniya delivering an outstanding performance to bring home a Silver, India now has 5 medals in the #TokyoParalympics https://t.co/CQiwDjAH82",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:36:27.000Z,Mon Aug 30 19:36:27 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,4,0,photo,https://pbs.twimg.com/media/E-Ad8ArUUAYzy5T.jpg,https://pbs.twimg.com/media/E-Ad8dPVIAcVeSs.jpg,,
1.43243E+18,"RT @airnewsalerts : 🇮🇳 National Anthem at Tokyo🇮🇳

Avani Lekhara clinches India's first gold in the ongoing Tokyo Paralympics by winning the women's 10m Air Rifle Standing SH1 event.Avani becomes the only #IND  woman to win a Gold 🥇 in Olympics/Paralympics #AvaniLekhara 

https://t.co/ZGTZOzGCcb",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:36:19.000Z,Mon Aug 30 19:36:19 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,video,https://video.twimg.com/ext_tw_video/1432199809121751045/pu/vid/640x288/sTm_9182CmBUMKxB.mp4?tag=12,,,
1.43243E+18,"RT @nsitharaman : Congratulations #AvaniLekhara on winning the gold medal 🥇 in women's 10m AR Standing SH1 Final. 
An achievement out of sheer perseverance. Inspirational 👏
#Tokyoparalympics2020 https://t.co/o7xGrP2wYW",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:36:13.000Z,Mon Aug 30 19:36:13 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,2,0,photo,https://pbs.twimg.com/media/E-AwNfXVkAkBC--.jpg,,,
1.43243E+18,"RT @the_bridge_in : The future of Indian sports is golden. 🥇

#NeerajChopra | #AvaniLekhara | #Tokyo2020 https://t.co/7jmqxmXbeA",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:36:09.000Z,Mon Aug 30 19:36:09 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,0,photo,https://pbs.twimg.com/media/E-BNgLXVkAIVBlp.png,https://pbs.twimg.com/media/E-BNiJKVEAAAJAd.jpg,,
1.43243E+18,"RT @the_bridge_in : 🇮🇳🥲

A moment of immense pride, as the Indian National Anthem is played at Tokyo! 

🎥 Courtesy: @EurosportIN 

#AvaniLekhara | #Gold |#Paralympics https://t.co/0aQ1VAQT0O",Avani Lekhara अवनी लेखरा PLY,AvaniLekhara,2021-08-30T19:36:04.000Z,Mon Aug 30 19:36:04 +0000 2021,0,0,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Retweet,,3,1,video,https://video.twimg.com/ext_tw_video/1432191195187273737/pu/vid/640x288/_UJNDmTmuq-o_7nB.mp4?tag=12,,,
